Time;Cd;Cl
230.0;0.0732125029;-0.907924344
231.0;0.0733465057;-0.908768116
232.0;0.073470121;-0.909553494
233.0;0.0735558446;-0.910121524
234.0;0.0736592258;-0.910756206
235.0;0.0737800767;-0.91150841
236.0;0.0739011955;-0.912244173
237.0;0.0740099822;-0.912858965
238.0;0.0741272789;-0.913501817
239.0;0.0742543903;-0.914226743
240.0;0.0743718798;-0.914906648
241.0;0.0744649652;-0.915459331
242.0;0.0745994846;-0.916213492
243.0;0.0746922457;-0.916734759
244.0;0.074770945;-0.917191933
245.0;0.0748855482;-0.917850012
246.0;0.0749905137;-0.918461019
247.0;0.0751032676;-0.91907743
248.0;0.0752252353;-0.919743853
249.0;0.0753391617;-0.920415185
250.0;0.0754325007;-0.92097516
251.0;0.0755334864;-0.921581346
252.0;0.0756452515;-0.922259423
253.0;0.0757413725;-0.922847075
254.0;0.0758216578;-0.923348054
255.0;0.0759261155;-0.924013801
256.0;0.0760353653;-0.924668324
257.0;0.0761390513;-0.925272028
258.0;0.0762330366;-0.925858536
259.0;0.0763283243;-0.926483914
260.0;0.0764152001;-0.927063972
261.0;0.0765006349;-0.927666247
262.0;0.0765962112;-0.928340242
263.0;0.0767239647;-0.929173501
264.0;0.0768124442;-0.929798889
265.0;0.076896733;-0.930396822
266.0;0.0769793692;-0.931026377
267.0;0.0770866182;-0.931828797
268.0;0.0771911677;-0.932619028
269.0;0.0772883009;-0.93335108
270.0;0.0773761948;-0.934058085
271.0;0.0774521512;-0.934725299
272.0;0.0775480182;-0.935497069
273.0;0.0776590995;-0.936303123
274.0;0.0777454583;-0.936974372
275.0;0.0778281809;-0.937629689
276.0;0.077894315;-0.938206996
277.0;0.0779710323;-0.938844662
278.0;0.0780828067;-0.939669976
279.0;0.0782261971;-0.940629804
280.0;0.0783418736;-0.941325218
281.0;0.0784157839;-0.941775188
282.0;0.0784612407;-0.942104483
283.0;0.078559295;-0.942766839
284.0;0.0787240275;-0.943861507
285.0;0.0788598406;-0.944668311
286.0;0.0789433161;-0.945159694
287.0;0.0790110384;-0.945600623
288.0;0.079096778;-0.946175178
289.0;0.0791870618;-0.946804682
290.0;0.0793136151;-0.94763579
291.0;0.0794535093;-0.9484842
292.0;0.0795702241;-0.949169427
293.0;0.0796362231;-0.949582821
294.0;0.0797051956;-0.950012528
295.0;0.0798260763;-0.950764047
296.0;0.0799346442;-0.951449795
297.0;0.0800368879;-0.952074167
298.0;0.0801914533;-0.952979387
299.0;0.0802945361;-0.953597371
300.0;0.080328619;-0.953862118
301.0;0.0803535105;-0.95408918
302.0;0.0803746754;-0.95430961
303.0;0.0804842182;-0.955079075
304.0;0.0805980422;-0.955865255
305.0;0.0806764264;-0.956365919
306.0;0.0807526925;-0.956804489
307.0;0.0808719548;-0.957443401
308.0;0.0809947961;-0.95816357
309.0;0.0811093337;-0.958894665
310.0;0.08114471;-0.959204954
311.0;0.081149714;-0.959350383
312.0;0.081164838;-0.95955705
313.0;0.0812007738;-0.959919094
314.0;0.0812863242;-0.960569006
315.0;0.0813634863;-0.961091804
316.0;0.0814207241;-0.961481854
317.0;0.08148208;-0.961892902
318.0;0.0815244787;-0.962207995
319.0;0.0815854304;-0.962629679
320.0;0.0816968715;-0.963319247
321.0;0.0817720892;-0.963807429
322.0;0.0818350852;-0.964221795
323.0;0.0818829123;-0.964559913
324.0;0.0819189974;-0.964820262
325.0;0.0819436319;-0.965022158
326.0;0.0819905569;-0.965370715
327.0;0.0820940831;-0.966071639
328.0;0.0821699506;-0.966567961
329.0;0.0822289246;-0.966924795
330.0;0.0822989353;-0.967333886
331.0;0.0823599417;-0.967704598
332.0;0.0823923862;-0.967940186
333.0;0.0824197598;-0.968172331
334.0;0.0824492344;-0.968428213
335.0;0.0825204013;-0.968946993
336.0;0.0826064008;-0.96952112
337.0;0.0826612261;-0.969882881
338.0;0.0827112833;-0.970196921
339.0;0.0827609124;-0.97053386
340.0;0.0828006558;-0.970818107
341.0;0.082831672;-0.971061886
342.0;0.0828621186;-0.971330448
343.0;0.0828981291;-0.971659131
344.0;0.0829327522;-0.971969499
345.0;0.0829606887;-0.972207262
346.0;0.0829902806;-0.972434875
347.0;0.0830168707;-0.972642357
348.0;0.0830486354;-0.972881648
349.0;0.0830772569;-0.973129814
350.0;0.0831013388;-0.973358777
351.0;0.0831291685;-0.973632041
352.0;0.0831398895;-0.973770144
353.0;0.0831392371;-0.973842261
354.0;0.0831375326;-0.973939639
355.0;0.0831282027;-0.973995379
356.0;0.0831210872;-0.974081512
357.0;0.0831123228;-0.974145573
358.0;0.0831115927;-0.974258991
359.0;0.0831087299;-0.974321642
360.0;0.0831069205;-0.974385085
361.0;0.0831030109;-0.974436648
362.0;0.0830986989;-0.974498473
363.0;0.0830874647;-0.974511147
364.0;0.0830750091;-0.974518364
365.0;0.0830655059;-0.974552682
366.0;0.0830524504;-0.974547338
367.0;0.0830379325;-0.974543311
368.0;0.083020015;-0.974536474
369.0;0.0830007019;-0.974517511
370.0;0.0829830124;-0.974508012
371.0;0.0829660908;-0.974508729
372.0;0.082949996;-0.974526168
373.0;0.0829337261;-0.974536944
374.0;0.0829166678;-0.974559517
375.0;0.0828985527;-0.974581726
376.0;0.0828829789;-0.974615501
377.0;0.0828714341;-0.974669001
378.0;0.0828580632;-0.974687062
379.0;0.0828392491;-0.974666069
380.0;0.0828143665;-0.97464223
381.0;0.0827835052;-0.974633788
382.0;0.0827518478;-0.974628852
383.0;0.0827218098;-0.974628928
384.0;0.0826948888;-0.974620868
385.0;0.0826683801;-0.974611723
386.0;0.0826386272;-0.974633148
387.0;0.0826082824;-0.974659842
388.0;0.0825769249;-0.974664992
389.0;0.0825447713;-0.974624257
390.0;0.0825103837;-0.974597887
391.0;0.0824777124;-0.974601618
392.0;0.0824433411;-0.974611751
393.0;0.0824044494;-0.974631081
394.0;0.0823636715;-0.974642161
395.0;0.0823275108;-0.974631797
396.0;0.0822871625;-0.974598992
397.0;0.0822533078;-0.974561136
398.0;0.082217443;-0.974515691
399.0;0.0821722095;-0.974480845
400.0;0.0821194918;-0.974477291
401.0;0.0820548674;-0.974552865
402.0;0.0820012644;-0.974604046
403.0;0.0819777489;-0.974630093
404.0;0.0819595975;-0.974605037
405.0;0.0819368495;-0.974550191
406.0;0.0819060326;-0.974492354
407.0;0.0818642351;-0.974466624
408.0;0.0818049779;-0.974529533
409.0;0.0817370852;-0.974639745
410.0;0.0817051562;-0.974748453
411.0;0.0816868778;-0.97476696
412.0;0.0816668793;-0.974749039
413.0;0.0816343699;-0.974742266
414.0;0.0815876174;-0.974792983
415.0;0.0815269536;-0.974910417
416.0;0.0814933559;-0.974957649
417.0;0.081468527;-0.974976904
418.0;0.0814411278;-0.975006812
419.0;0.0814153657;-0.975087284
420.0;0.081386761;-0.975197076
421.0;0.0813531915;-0.975349148
422.0;0.0813127122;-0.975511124
423.0;0.0812786025;-0.975561824
424.0;0.0812454282;-0.975595448
425.0;0.0812092454;-0.975680385
426.0;0.0811801218;-0.975818754
427.0;0.0811552363;-0.975940124
428.0;0.0811242419;-0.976085081
429.0;0.0810866163;-0.976267429
430.0;0.0810471053;-0.976441221
431.0;0.0810180938;-0.976510856
432.0;0.0809886163;-0.976578558
433.0;0.0809606385;-0.97666947
434.0;0.0809349926;-0.976776024
435.0;0.0809081419;-0.97690462
436.0;0.0808722925;-0.977110057
437.0;0.0808295141;-0.977364633
438.0;0.080786255;-0.977588502
439.0;0.0807600041;-0.977707508
440.0;0.0807406114;-0.977749004
441.0;0.080722356;-0.977793205
442.0;0.0807005034;-0.977872286
443.0;0.0806733888;-0.97806741
444.0;0.0806435401;-0.978317093
445.0;0.0806147471;-0.978581167
446.0;0.0805890998;-0.978779467
447.0;0.0805653137;-0.978958412
448.0;0.0805434565;-0.979171564
449.0;0.0805258928;-0.979380071
450.0;0.0805110787;-0.979568295
451.0;0.0804956456;-0.979768981
452.0;0.0804782678;-0.979947038
453.0;0.0804569614;-0.980134485
454.0;0.0804264038;-0.980391258
455.0;0.0803939774;-0.980596349
